,ID,Name,Park Code,Latitude,Longitude,Number Of Sites Reservable,Number Of Sites First Come First Serve,Accessibility Classifications,Cost,Zip,City
357,F7CE47A2-A770-449F-8085-0DF17DD432EB,Longs Peak Campground,romo,40.27479364272779,-105.55770432202075,0,26,['Developed Campground'],30.0,,
358,406AC787-B7E7-4DE6-AB62-ABDCD4D358FA,Look Rock Campground,grsm,35.63690474693128,-83.93614247447806,68,0,['Developed Campground'],36.0,37878,Walland
359,71D71180-EFB3-4888-8B2C-5474107CC139,"Lost Creek Campground, elevation 6,000 feet (1,829 meters)",crla,42.87974939365855,-122.03871121690514,0,16,['Limited Development Campground'],5.0,97604,Crater Lake
360,864E3CD2-E953-4811-8DB0-07BB2544F6D2,Lost Creek Group Campground,lavo,40.56184114262118,-121.51771884547507,8,0,['Developed Campground'],62.0,96088,Shingletown
361,9FF275B6-E645-4860-A614-19463177E32B,Lower Goodell Creek Group Campground,noca,48.67657475935347,-121.27136454780918,2,2,['Limited Development Campground'],75.0,98284,Sedro-Woolley
362,EAAFABA8-59A2-4CBD-8F9F-89C7C2B1FF8D,Lower Lehman Campground,grba,39.01737,-114.23798,0,11,['Developed Campground'],20.0,,
363,4C3C4954-FA9C-4C58-B6CF-E66054E1F0EF,Lower Pines Campground,yose,37.7394658916,-119.566313767,73,0,['Developed Campground'],36.0,95389,Yosemite
364,CDA8256A-9CBB-4965-95FC-E3BDA19D1DF9,Lower Scorpion Campground,gicl,33.229944,-108.25757,0,7,['Limited Development Campground'],,,
365,16DA32CA-C0E9-4AF2-A6BD-39AD52887B80,Lower St. Croix District,sacn,45.253281,-92.760328,0,19,['Primitive Camping Areas'],0.0,,
366,C4863E55-CDB6-4BE8-9E1B-4AE5AE18962D,Lowney Creek Group Backpacking Site,piro,46.557203,-86.344702,1,0,[],5.0,,
367,44BCA8F4-F3F0-469E-9F2C-5B76A9978677,Lowney Creek Individual Backpacking Sites,piro,46.558462,-86.33977,4,0,[],5.0,,
368,14A6565A-E77A-45D7-9F6D-67BF3FEA2251,Lunksoos Campsites,kaww,45.908436,-68.613925,0,7,[],0.0,04765,Patten
369,C6AE22BE-6AE8-4D98-BF0D-48F24D7C8B98,Lunksoos Mountain Lean-To,kaww,45.9569815730881,-68.7016996665859,0,1,['Designated Primitive Campsites'],0.0,,
370,66DFF49B-F1DC-49BB-A3CF-9F007330450D,Madison Campground,yell,44.6454215492,-110.861302682,278,0,['Developed Campground'],33.0,82190,Yellowstone National Park
371,C56C81F5-BF2C-481C-A63E-FFAB374F5664,Mahogany Flat Campground (Primitive),deva,36.23,-117.068377,0,9,['Designated Primitive Campsites'],0.0,92328,Death Valley
372,4DAAC939-A3E4-4CDA-AEE6-2C6B5B7BF499,Malaquite Campground,pais,27.43023,-97.296189,0,48,['Developed Campground'],14.0,78418,Corpus Christi
373,F8782C74-5524-40BD-9FFE-1B2FB984136B,Malone Bay Campground,isro,47.98524426035943,-88.80722670151698,2,5,['Limited Development Campground'],0.0,49931,Houghton
374,5B664E0A-C138-40B1-BAD2-17E27200DFD9,Mammoth Campground,yell,44.97360954829384,-110.69323158293622,85,0,['Developed Campground'],25.0,82190,Yellowstone National Park
375,B637FEC0-7F4B-4A54-BD13-7EBE26DDEF19,Mammoth Cave Campground,maca,37.1821894000506,-86.09704310043361,109,2,['Developed Campground'],25.0,42259,Mammoth Cave
376,593D7585-DD7B-43C6-88E3-73FAB6299D0B,Manning Camp,sagu,32.207386,-110.554542,6,6,['Limited Development Campground'],8.0,85730,Tucson
377,E6C99AFB-B842-4840-BD72-A4C028E0C06F,Many Glacier,glac,48.7964957236,-113.677619731,110,0,['Developed Campground'],23.0,59936,West Glacier
378,D62E0AD6-E402-4D82-B250-236876F667A3,Manzanita Lake Campground,lavo,40.5278515681602,-121.563186589946,179,0,['Developed Campground'],26.0,96088,Shingletown
379,2EE3B5DE-9EC1-4AB0-AB15-F807746F722C,Maple Springs Group Campground,maca,37.204205,-86.136092,8,0,['Limited Development Campground'],50.0,42259,Mammoth Cave
380,C8186F5C-7EC1-4DCE-A261-02C2C3FEDDFA,Marble Quarry Hiker-Biker Campsite,choh,39.17955799999999,-77.492708,0,1,['Designated Primitive Campsites'],0.0,20837,Poolesville
381,15655876-DFFA-4A3A-8EA8-FE4F4F0F0559,Marcus Island Campground,laro,48.66873219217245,-118.0573682671282,25,0,['Limited Development Campground'],23.0,99151,Marcus
382,B9CCD51F-22E2-45C1-A3E4-F352999558FF,Marcus Wilderness Campground,gumo,31.981171147850624,-104.87685414903676,5,0,['Designated Primitive Campsites'],6.0,,
383,4A67D2E9-712F-445A-80F8-330CB66FFDCE,Marsden Tract Group Campground,choh,38.97679701853521,-77.21484911273555,6,0,[],40.0,,
384,0CBEC1FE-AEED-4AA7-BE9F-7A25E9EB602B,Masse Homestead Group Backpacking Site,piro,46.6468043665,-86.0956764204,1,0,[],5.0,,
385,FFC19C0E-A862-4F84-A269-BBE89791789F,Masse Homestead Individual Backpacking Sites,piro,46.647693,-86.090932,3,0,[],5.0,,
386,CBEBF627-E888-45E6-9E8C-6EA6AE9A1B2D,Mather Campground - South Rim,grca,36.04918080776177,-112.11849726539116,300,15,['Developed Campground'],18.0,86023,Grand Canyon
387,C4944EF0-E744-47F8-ACEB-F6283723AFCA,Mathews Arm Campground,shen,38.763144,-78.29638799999998,112,47,['Developed Campground'],30.0,22835,Luray
388,739CE881-991F-42CE-885B-3F0410D82ED5,Maumee South,buff,36.0394860005,-92.635645801,0,0,['Primitive Camping Areas'],0.0,72650,Marshall
389,ADCAAE21-0B87-4379-A710-73E70566AA92,Mazama Campground,crla,42.86862146054785,-122.1677826463598,214,0,['Developed Campground'],21.0,97604,Crater Lake
390,91B3E7C5-3AEE-44DF-B806-3A9468D334C9,McBride Canyon and Mullinaw Creek Campgrounds,lamr,35.529449,-101.759431,0,40,['Primitive Camping Areas'],0.0,,
391,9D2E311B-C207-4DCF-94B3-DE542132D2C3,McCargoe Cove Campground,isro,48.08719604689656,-88.70934934701029,3,9,['Limited Development Campground'],0.0,49931,Houghton
392,A93DCCB5-EE82-4091-9744-387D1649C0C0,McKittrick Ridge Wilderness Campground,gumo,31.974347732744395,-104.80822691423316,8,0,['Designated Primitive Campsites'],6.0,,
393,14751579-DBB7-4045-8558-93B39B25E616,McMillan Woods Youth Campground,gett,39.8210049992,-77.2461709993,10,10,['Limited Development Campground'],0.0,17325,Gettysburg
394,C70FF8AC-BE33-4C34-B4E4-F144C6D60275,Mccoys Ferry Campground,choh,39.60923039169212,-77.9666398364306,13,0,[],40.0,,
395,10EE7534-B7D7-4A2A-B8A2-AAE5628429F9,Meadow Creek Campground,neri,37.79789071761994,-80.92104624026769,0,0,['Primitive Camping Areas'],0.0,25977,Sandstone
396,0E90E11A-C131-4AEA-AADD-C14042C04B23,Medano Pass Primitive Road Campsites,grsa,37.803519,-105.495654,0,21,['Designated Primitive Campsites'],0.0,,
397,59D597C2-D37E-41A8-AEBA-FA0D219280D4,Medicine Creek Campground,bica,45.1101806592348,-108.20431158086,0,8,['Designated Primitive Campsites'],0.0,82431,Lovell
398,E525405F-CD51-455B-BB8A-375D58C6636E,"Meriwether Lewis Campground, Milepost 385.9",natr,35.5224918473591,-87.4556851746386,0,32,['Limited Development Campground'],0.0,38462,Hohenwald
399,65BC7988-F9D6-475A-9FD7-C3E0E0C66C06,Merritt Lane Campground,isro,48.18459316327891,-88.42965712508789,0,2,['Limited Development Campground'],0.0,49931,Houghton
400,75B2EF77-B8A3-4FAB-8E68-B4C9D7894F68,Mescalero Wilderness Campground,gumo,31.9526879019085,-104.847984983904,8,0,['Designated Primitive Campsites'],6.0,,
401,B60A752C-4A67-4A7F-806F-2876DF00243E,Mesquite Spring Campground,deva,36.9636498079,-117.367774161,0,40,['Limited Development Campground'],7.0,92328,Death Valley
402,90B166B3-6065-41B2-9190-9F5AF76D9D8D,Mid-Hills Campground,moja,35.129920417840985,-115.43579157586493,0,26,['Limited Development Campground'],12.0,92311,Barstow
403,8D116916-7528-4629-B983-99F5D19C4668,Middle St. Croix,sacn,45.773341,-92.781074,0,57,['Primitive Camping Areas'],0.0,,
404,4C753B83-8E55-4969-A918-7CF37BEBEF34,Midway Campground,bicy,25.851926,-80.989444,36,0,['Developed Campground'],30.0,34141,Ochopee
405,6656707B-F876-4334-9150-730DC35BAC97,Mill Creek Campground,redw,41.702724169382016,-124.09778463073394,145,0,['Developed Campground'],35.0,95531,Crescent City
406,60569FBD-2B27-45BD-9FF7-68722E5BF02D,Mitchell's Landing,bicy,25.7564496482,-80.9305981752,11,0,['Limited Development Campground'],24.0,34141,Ochopee
407,D7BA07C5-8453-4E03-A178-2C20AB591360,Mohican Outdoor Center,dewa,41.0350165004,-75.0010072019,8,7,[],,07825,Blairstown
408,AC717D5E-F55A-4539-AC8E-4B4C5009ABBB,Monument Lake,bicy,25.8684663476,-81.1131314752,36,0,['Developed Campground'],28.0,34141,Ochopee
409,1F9A5CA2-8D09-4444-ABD6-532B22C404B7,Mora Campground,olym,47.9168610105267,-124.60593738701,94,0,['Developed Campground'],24.0,98331,Forks
410,97A7C642-B9C6-463B-8FAC-B9480FE5503A,Moraine Campground,seki,36.78521626309886,-118.66105680282118,121,0,['Developed Campground'],28.0,93633,Kings Canyon National Park
411,D322E1E9-8058-4C42-80A3-9FBC82583190,Moraine Park Campground,romo,40.36066149616986,-105.60006623223796,239,0,['Developed Campground'],30.0,80517,Estes Park
412,D00BE92E-B246-4C6E-8CDD-77F437678AF2,Morefield Campground,meve,37.3014992738134,-108.417912473544,267,267,['Developed Campground'],38.0,81330,Mesa Verde National Park
413,AC9D778B-7792-420B-A55A-6E1AA558042F,Moskey Basin Campground,isro,48.06298074914441,-88.64516328280524,2,8,['Limited Development Campground'],0.0,49931,Houghton
414,F4C0B48E-944E-42FC-9E18-D579786BBC93,Mosquito River Group Backpacking Site,piro,46.5226013349,-86.4938020699,1,0,[],5.0,,
415,38CA8E50-5BB0-4592-9992-0600AD177834,Mosquito River Individual Backpacking Sites,piro,46.527061,-86.492008,5,0,[],5.0,,
416,1B9BB56F-9FF5-4AD4-B966-F3B7310AED49,Mount Pisgah,blri,35.40286804539159,-82.75691997303858,53,72,['Developed Campground'],20.0,28803,Asheville
417,7FDEE7A6-EB52-43E9-A4D8-193545AB5207,NPS Priest Rock Public Use Cabin,lacl,60.3093333056,154.177,0,0,[],,,
418,7BBD3378-FC3C-46E4-9DF8-2F2AFFA92C2E,Namekagon District,sacn,45.905263,-91.815991,0,67,['Designated Primitive Campsites'],0.0,,
419,3D8B7A3D-BC50-4270-8CD1-631D13A15C62,Natural Bridges Campground,nabr,37.60921843789215,-109.98419312147183,0,13,['Limited Development Campground'],16.0,84511,Blanding
420,F1D0E963-7D3A-4CDF-A5CC-1759D8994679,Naval Live Oaks Youth Group Camping,guis,30.3689892485485,-87.1423119758788,1,0,['Limited Development Campground'],20.0,32563,Gulf Breeze
421,C772BBDA-274E-40A2-B213-3C7B8127E6A7,Newhalem Creek Campground,noca,48.671,-121.261,107,0,['Developed Campground'],24.0,98284,Sedro-Woolley
422,6B63B182-983C-41D9-82F7-F879170A3517,Norris Campground,yell,44.73784854861962,-110.69361508287096,112,0,['Limited Development Campground'],25.0,82190,Yellowstone National Park
423,17B8A379-66C5-4225-8EE3-2D3CB3CF0CA4,North Campground,brca,37.638096,-112.167922,96,0,['Developed Campground'],20.0,84764,Bryce
424,8EB31DC6-1B15-4036-87CA-F97589FC77DD,North Desor Campground,isro,47.98085044383097,-88.99386540717819,0,3,['Primitive Camping Areas'],0.0,49931,Houghton
425,FFD42463-76E6-4540-898A-0A70A8A8F747,North Fork Campground,olym,47.5698520216,-123.650803296,0,9,['Designated Primitive Campsites'],20.0,98362,Port Angeles
426,BF1EF0FB-866C-41EC-AE20-39C588D6250A,North Gorge Campground,laro,48.786475673529154,-118.00328863260133,12,0,['Limited Development Campground'],23.0,99126,Evans
427,E9D964EF-67FA-4F51-8ECC-56FD621F7AD7,North Mountain Hiker-Biker Campsite,choh,39.610663,-77.959636,0,1,['Designated Primitive Campsites'],0.0,21722,Clear Spring
428,BDF9737C-DD6E-457F-9ADC-501B07851F77,North Pines Campground,yose,37.7404163398378,-119.565030847118,80,0,['Developed Campground'],36.0,95389,Yosemite
429,E6979811-AC94-41A2-BD7A-8C17B8D0111D,North Rim Campground,grca,36.208690159698094,-112.05997437790796,78,0,['Developed Campground'],18.0,86052,North Rim
430,FCA57A5F-BC58-44D8-83BD-EDC0FC9CCB17,North Rim Campground,blca,38.58518332872675,-107.70942777084946,0,13,['Limited Development Campground'],16.0,81415,Crawford
431,46225547-072D-45AA-9261-558B27D92DB4,Nāmakanipaio,havo,19.4253736529641,-155.295878745916,16,16,['Limited Development Campground'],15.0,96718,Hawaii National Park
432,1D88A5D2-1AC6-4B07-9295-E666F1736B95,Oak Ridge Campground,prwi,38.60042021817536,-77.41609901660377,95,0,['Developed Campground'],26.0,22172,Triangle
433,EB7177AD-9252-4CAD-B85D-08D9BE25AA25,Oceanside Drive-in Campground,asis,38.20161059949485,-75.15386509969085,16,0,['Limited Development Campground'],40.0,21811,Berlin
434,27416013-2F23-4D0A-86FA-42FC24D7A03E,Oceanside Group Campground,asis,38.20377,-75.1524,5,0,['Limited Development Campground'],80.0,21811,Berlin
435,B9B39C25-D4C1-47AE-B02A-AC0E6CB93DCB,Oceanside Walk-in campground,asis,38.1948063,-75.1564668,21,0,['Limited Development Campground'],40.0,21811,Berlin
436,E8C25071-8A67-42F8-8160-66BF81E8C450,Ocracoke Campground,caha,35.12571784418955,-75.92241525650024,131,0,['Developed Campground'],28.0,27960,Ocracoke
437,EE30401B-4172-4BBA-91AE-B63EAE532367,Ohanapecosh Campground,mora,46.73599667059602,-121.56684815883636,129,50,['Developed Campground'],20.0,,
438,D02FA068-BF79-4A17-8621-533DFE01DDF0,Opequon Junction Hiker-Biker Campsite,choh,39.51593300000001,-77.860112,0,1,['Primitive Camping Areas'],0.0,21795,Williamsport
439,C2BA0A25-CF73-48EB-8B4C-29E16D6E52B5,Oregon Inlet Campground,caha,35.80027781,-75.545,107,0,['Developed Campground'],28.0,27959,Nags Head
440,AACB05F2-F5E2-47CF-8D26-EE42B70DF978,Otter Creek,blri,37.5756939454,-79.3374360711,29,39,['Developed Campground'],20.0,24526,Big Island
441,90965E82-9EC7-4D1E-A5FA-4AE939B549B5,Owens Creek Campground,cato,39.6596869874,-77.4866425571,50,0,['Developed Campground'],30.0,21780,Sabillasville
442,5CEA9F21-8CBB-4B5D-AB2F-7D6FC31AE52E,Ozark Campground,buff,36.0640098001,-93.1598566994,0,31,['Developed Campground'],20.0,72641,Jasper
443,24D983CD-F853-49B3-A368-25DC3832F628,Ozette Campground,olym,48.1532400873933,-124.667693189397,0,15,['Limited Development Campground'],20.0,98362,Port Angeles
444,AB0F4BC2-8EFF-4138-94F3-98F3F910FDE2,Paul Grist State Park,semo,32.591452,-86.99976,0,0,[],,,
445,18876B25-BB2B-4507-B2F6-0949C995BCED,Paw Paw Tunnel Campground,choh,39.54423610033746,-78.46148084682035,10,0,[],20.0,,
446,9D607267-5063-463F-8487-DF928F788339,Peaks of Otter Campground,blri,37.443384745,-79.6049784725,61,78,['Developed Campground'],20.0,24523,Bedford
447,FB8D1AFA-AD1F-48F1-AFF4-B649857B6D61,Pebble Creek Campground,yell,44.91698134898363,-110.11380838340916,27,0,['Developed Campground'],20.0,82190,Yellowstone National Park
448,15CB8D4F-5780-4293-95DE-153674F84667,Peltier Bridge,whis,40.5857833,-122.5518167,9,0,['Limited Development Campground'],20.0,96095,Whiskeytown
449,CC016A4C-E0FA-4042-A148-5A1AA75E5AAD,Pickerel Cove Campground,isro,48.1245169558947,-88.65218294378656,0,1,['Primitive Camping Areas'],0.0,49931,Houghton
450,7CB28D9D-073D-4493-9D2C-CA3004484378,Pigmans Ferry Hiker-Biker Campsite,choh,39.53895800000001,-78.650428,0,0,[],0.0,21740,Hagerstown
451,1A2D2E59-3F76-493A-86AA-8CCCDD8C47D2,Pine Bluff Individual Backpacking Sites,piro,46.586272,-86.328552,5,0,[],5.0,,
452,4356D077-AE68-4822-B67E-3CF48A8BBDDB,Pine Springs Campground,gumo,31.89526173069205,-104.8263406925024,35,0,['Developed Campground'],20.0,79847,Salt Flat
453,0A45C29D-7CE3-455D-BA28-1C982B68F5A6,Pine Top Wilderness Campground,gumo,31.9185398240834,-104.845801986861,8,0,['Designated Primitive Campsites'],6.0,,
454,63A57214-A247-405D-ACBD-254D56A1FDE7,Pinecrest,bicy,25.7615555478,-80.9180630747,4,0,['Primitive Camping Areas'],30.0,34141,Ochopee
455,F5482EE1-0DC2-473D-AB4E-A6132ECFEF2D,Pink Jeep,bicy,26.21633104790597,-81.29514337546641,0,9,['Primitive Camping Areas'],10.0,34101,Ochopee
456,B55ABE9A-E5AF-4A4E-AACE-7299165831F5,Pinnacles Campground,pinn,36.4898445958,-121.148968014,134,5,[],39.0,95043,Paicines
457,F3D4A32A-B2CA-4E38-B049-C90164E4540A,Piñon Flats Campground,grsa,37.7449368560859,-105.504703076291,91,0,['Developed Campground'],20.0,81146,Mosca
458,64C7EA2F-FCB4-47A3-A19E-D6ED6EADF6F6,Platte River Campground,slbe,44.71551,-86.119114,179,0,['Developed Campground'],31.0,49640,Honor
459,625ECC9F-CC94-4173-9F41-6B6C72A0EB1A,Pleasant Camp,klgo,59.6385221,-135.2937064,11,0,[],54.6,99840,Skagway
460,49F2E692-7A04-488E-BEED-C4C0E195B1E2,Plum Creek Campgrounds,lamr,35.516667,-102.78333,0,45,['Primitive Camping Areas'],0.0,79036,Fritch
461,1827DF3F-1EC6-4A91-9A57-8BD6CEE2039B,Point Supreme Campground,cebr,37.6103850583356,-112.830926692645,25,0,['Developed Campground'],24.0,,
462,87AC7E6E-5020-4E63-ADC1-90BA6D3F73CE,Pond Pitch Campsite,kaww,46.0633204470942,-68.7548784505108,0,1,['Designated Primitive Campsites'],0.0,,
463,344FA89E-5F8A-49FC-A1E2-7F584B355393,Ponderosa,band,35.8328556589,-106.356758549,2,0,[],35.0,87544,Los Alamos
464,0F440585-6E8F-4D63-AC22-92312953FB5E,Ponderosa Campground,cure,38.5257080480139,-107.314899399111,0,0,['Limited Development Campground'],16.0,,
465,761D857A-D5D4-4FAE-8E66-952DE2052224,Poplar Grove Youth Group Tent Campground,cato,39.6558291260591,-77.47561993940099,3,0,['Limited Development Campground'],35.0,,
466,37A2C529-C63B-42B4-8AE1-DC0611B34690,Popple Campground - South Manitou Island,slbe,45.046024,-86.116205,0,7,['Designated Primitive Campsites'],10.0,49630,Empire
467,E725A627-101C-486D-92CE-D4798A742BB1,Porcupine Bay Campground,laro,47.8945931616,-118.175135367,20,0,[],,,
468,AFD1869B-19F1-4C47-9B9B-75A6625C7A6D,Porcupine Flat Campground,yose,37.8082397641,-119.565691823,52,0,['Limited Development Campground'],24.0,,
469,5EAA1F18-E950-4FE7-83D5-2D00F4471177,Potato Patch Individual Backpacking Sites,piro,46.497249,-86.530046,3,0,[],5.0,,
470,9F588F02-DC9B-4573-B868-1A0B600BA1F3,Potomac Forks Hiker-Biker Campsite,choh,39.53094000000004,-78.58897499999999,0,0,[],0.0,21740,Hagerstown
471,191F3831-AC51-41B2-8BAB-92A4D1BC7685,Potwisha Campground,seki,36.51650783772912,-118.80083536436518,40,0,['Developed Campground'],28.0,,
472,6C955DB8-0800-422C-8198-F6E1DC7BA46C,Prairie Creek,semo,32.3336736,-86.7701881,0,0,[],,,
473,36C60550-B5BE-4D8D-AFA3-F87E545CA54A,Primitive campsites at Cathedral Campground,care,38.4746,-111.3673,0,6,['Limited Development Campground'],0.0,84775,Torrey
474,B59E5DFB-3738-4986-96AD-648FE6A34ABE,Primitive campsites at Cedar Mesa Campground,care,38.0073,-111.0846,0,5,['Limited Development Campground'],0.0,84775,Torrey
475,1B6C3E06-37FE-4725-A042-8FE3ECBAB2CD,Prince William Forest RV Campground,prwi,38.603929,-77.350905,0,0,[],65.0,22172,Triangle
476,81DE0EE8-2328-4F98-A59D-CF41B00BC6BD,Pulltite Campground,ozar,37.3394667448,-91.4653730395,34,20,['Developed Campground'],20.0,65466,Eminence
477,37E012F8-43AE-4145-A8F1-BFA6BBD7332E,Purple Point Campground,noca,48.3131,-120.6581,6,0,['Limited Development Campground'],20.0,,
478,B1D9FE14-0809-4759-BD6D-03B98FEAA7F1,Purslane Run Hiker-Biker Campsite,choh,39.535244000000006,-78.46414900000002,0,1,['Primitive Camping Areas'],0.0,21740,Hagerstown
479,2EB16A75-677B-4AF6-9237-A6285BE18962,Quartz Creek,glac,48.7226099101896,-114.2242732955342,0,7,['Primitive Camping Areas'],10.0,59936,West Glacier
480,E4F0BEC0-D410-41AA-902D-41A539DEA564,Queets Campground,olym,47.6259946274311,-124.017776901915,0,20,[],15.0,98362,Port Angeles
481,7AFE0D29-866B-4025-A403-3BCE20E4CF32,Rainbow Park Campground,dino,40.4956930727,-109.174431587,0,4,['Limited Development Campground'],6.0,84035,Jensen
482,4D753D24-3797-45AA-976C-8419EA35B585,Red Creek Campground,cure,38.4793732438395,-107.231989784489,1,1,['Limited Development Campground'],16.0,,
483,D182E1F7-4066-45D4-AB4F-9C7E3F9E509C,Riley Creek,dena,63.733359835872776,-148.8940189729629,127,20,['Limited Development Campground'],0.0,99755,Denali Park
484,2940AF6F-D2F2-4AEE-91E3-1D0DDDA7B84B,Rio Grande Village Campground,bibe,29.1801945038,-102.955634488,93,0,['Developed Campground'],16.0,,
485,6134A1E6-4A8B-473E-9FA5-7DAEEAA3FD14,Rio Grande Village RV,bibe,29.1831689600897,-102.963812137708,25,0,['Developed Campground'],36.0,,
486,02A81AB4-ECCC-4FA1-9A62-1769B1D3850C,Rising Sun,glac,48.6945321731,-113.522684368,0,84,['Developed Campground'],20.0,59936,West Glacier
487,F8CE676C-E77D-4E75-980C-DE468E740CD0,River Camping,dewa,41.07058260065715,-75.01696269925203,62,0,[],16.0,,
488,0B61F802-F8D6-46D0-9A2C-708177036C95,Rivers Bend Group Campground,dewa,41.09611810044584,-74.96663249980776,5,0,['Primitive Camping Areas'],70.0,07881,Walpack Township
489,E6330478-44B8-4112-A944-5B146F5BD0FC,Rob Hill Campground,goga,37.79639211582919,-122.47605945914512,0,0,[],92.0,,
490,C44D4A8E-8C95-4360-BEC8-0C53C6BA4D35,Rock Creek Campground,obed,36.06963726622717,-84.66287612915039,11,0,['Limited Development Campground'],10.0,,
491,9E82C5FE-EB28-41E1-B522-BD593426BE2C,Rock Creek Campground,chic,34.4980236115,-96.9861506941,1,99,[],14.0,,
492,98A4D3E0-4207-4FAC-9B55-FB9942E063FF,Rock Harbor Campground,isro,48.14543517120799,-88.48932435367544,3,20,['Developed Campground'],0.0,49931,Houghton
493,0158C072-F1F3-4904-98F2-9994BF2F116A,Rocky Knob Campground,blri,36.8129880454,-80.349391372,57,49,['Developed Campground'],20.0,24091,Floyd
494,0B3A9971-2BAE-444E-85C1-095D72B7E65F,"Rocky Springs Campground, Milepost 54.8",natr,32.08743114913807,-90.79884007702437,0,22,['Limited Development Campground'],0.0,39086,Hermanville
495,2DD0D227-A228-41ED-A2FF-E52FFB3434EB,Rosita Flats,lamr,35.3647,-101.24451,0,75,['Primitive Camping Areas'],0.0,,
496,5D9FE77F-9C30-4B0C-A0F6-CD60E86B38FB,Rough Canyon Campground,amis,29.573599,-100.97746,0,4,['Limited Development Campground'],6.0,,
497,C5E40A77-D82E-4B36-8E69-444ED825F332,Round Spring Campground,ozar,37.2795173,-91.4068743,65,65,['Developed Campground'],30.0,65466,Eminence
498,A2C6CBD3-2490-40A8-853F-808EFD9C8B0D,Roundup Group Horse Camp,thro,47.0069444,-103.5055556,1,0,['Limited Development Campground'],40.0,,
499,150AF6E6-881A-4420-B535-7B31E3905549,Rush Campground,buff,36.1227472999,-92.5504511998,0,12,['Limited Development Campground'],16.0,72687,Yellville
500,F08972F9-3943-4003-8499-B0B2EA41A1C7,Ryan Campground,jotr,33.9830583394153,-116.154390354172,31,0,['Limited Development Campground'],20.0,92277,Twentynine Palms
501,B64B25ED-E087-4E45-BCF7-52A7D494CB18,Saddlehorn Campground,colm,39.10560328979322,-108.73257527355514,51,29,['Limited Development Campground'],22.0,81521,Fruita
502,2925BA89-CCF3-440F-B987-105578F89025,Sage Creek Campground,badl,43.893146,-102.414254,0,0,['Primitive Camping Areas'],0.0,57790,Wall
503,8E2A7F5B-FD6E-4367-B2E8-CA5C41758EED,Saline Valley Campground (Primitive),deva,36.8056,-117.7738,0,10,['Primitive Camping Areas'],0.0,,
504,02998E8A-00C5-4873-A437-A0DD07B4F758,San Miguel Island Campground,chis,34.0407937961,-120.349462009,9,0,['Designated Primitive Campsites'],15.0,93001,San Miguel Island
505,225E6D27-6AA8-42EE-AE4E-E6C85DE8A8C9,San Pedro Campground,amis,29.46768229853263,-100.95197435103285,1,40,['Limited Development Campground'],6.0,,
506,1FCF67D3-6986-494F-8031-CE45E1B33796,Sanctuary River,dena,63.72255876395471,-149.47374843040546,0,7,['Primitive Camping Areas'],24.75,99755,Denali Park
507,5C7C13D2-AF27-47FD-96BE-3800E9D60162,Sandbank Stream Campground,kaww,45.862757263787714,-68.67453987014596,0,3,['Limited Development Campground'],0.0,04765,Patten
508,44ECF5C9-C37D-478C-89A7-0A2ED81162B3,Sandy Hook Camp Ground,gate,40.4500495,-73.9950964,20,0,[],30.0,,
509,41B38315-53CC-489C-B69D-11DA7878E491,Sanford Yake Campground,lamr,35.413937,-101.333084,0,51,[],,,
510,9AF9B28F-F268-4833-9DB5-C7657918720B,Santa Barbara Island Campground,chis,33.4800017206,-119.029461163,10,0,['Designated Primitive Campsites'],15.0,93001,Santa Barbara Island
511,6DAE08E9-80F7-4112-8957-F19B964DAC4E,Santa Cruz Island Del Norte Backcountry Campground,chis,34.0110749692,-119.66034054,4,0,['Designated Primitive Campsites'],15.0,93001,Santa Cruz Island
512,574C1E8C-3085-4B3C-A3BE-B24F73B0C685,Santa Cruz Island Scorpion Canyon Campground,chis,34.0480064918,-119.56112541,31,0,['Primitive Camping Areas'],15.0,93001,Santa Cruz Island
513,CC099758-3DE8-4E5A-9C52-892D0F79755F,Santa Rosa Island Backcountry Beach Camping,chis,33.885295509365314,-120.11494221408148,30,0,['Primitive Camping Areas'],10.0,93001,Santa Rosa Island
514,413E7820-D6FA-4C05-933A-FC3E3D6282DC,Santa Rosa Island Campground,chis,33.9918639133255,-120.047413236541,15,0,['Primitive Camping Areas'],15.0,93001,Santa Rosa Island
515,13674F30-F2B4-4254-BD42-036039834FA0,Savage River,dena,63.7153041825,-149.261655331,33,0,['Limited Development Campground'],49.0,99755,Denali Park
516,B2B52195-15AB-4E9E-B441-0694F4193585,Schoodic Woods Campground,acad,44.3800630004,-68.0665938,89,0,['Developed Campground'],22.0,04693,Winter Harbor
517,81E44F0C-24B0-4B53-B526-9F66E46E7299,Sea Camp Campground,cuis,30.7636395998859,-81.4637252995094,16,0,[],22.0,,
518,B530C7AD-249F-4632-B78F-3CE8C9F3DBDA,Seawall Campground,acad,44.2415646998274,-68.3051438998646,202,0,['Developed Campground'],30.0,04679,Southwest Harbor
519,3322DBC8-A9D9-4C2A-9F79-67AA12670789,Sentinel Campground,seki,36.79032772286891,-118.6720361911914,82,0,['Developed Campground'],28.0,93633,Kings Canyon National Park
520,C72EDEA2-FA0E-422B-A32A-440F6C48937B,Sevenmile Creek Group Backpacking Site,piro,46.61946398113322,-86.25810096766202,1,0,[],5.0,,
521,4C464BE7-AA33-4E3F-BBF8-C731A4BC35D6,Sevenmile Creek Individual Backpacking Sites,piro,46.619268,-86.258742,5,0,[],5.0,,
